__MOL_ID__	LogS	QikProp_#stars	QikProp_#amine	QikProp_#amidine	QikProp_#acid	QikProp_#amide	QikProp_#rotor	QikProp_#rtvFG	QikProp_CNS	QikProp_mol_MW	QikProp_dipole	QikProp_SASA	QikProp_FOSA	QikProp_FISA	QikProp_PISA	QikProp_WPSA	QikProp_volume	QikProp_donorHB	QikProp_accptHB	QikProp_dip^2/V	QikProp_ACxDN^.5/SA	QikProp_glob	QikProp_QPpolrz	QikProp_QPlogPC16	QikProp_QPlogPoct	QikProp_QPlogPw	QikProp_QPlogPo/w	QikProp_QPlogS	QikProp_CIQPlogS	QikProp_QPlogHERG	QikProp_QPPCaco	QikProp_QPlogBB	QikProp_QPPMDCK	QikProp_QPlogKp	QikProp_IP(eV)	QikProp_EA(eV)	QikProp_#metab	QikProp_QPlogKhsa	QikProp_HumanOralAbsorption	QikProp_PercentHumanOralAbsorption	QikProp_SAfluorine	QikProp_SAamideO	QikProp_PSA	QikProp_#NandO	QikProp_RuleOfFive	QikProp_#ringatoms	QikProp_#in34	QikProp_#in56	QikProp_#noncon	QikProp_#nonHatm	QikProp_RuleOfThree	QikProp_ACxDN^.5/SAxSASA/MW
110-83-8	-2.59	12	0	0	0	0	0	0	2	82.145	0.328	284.423	204.864	0	79.558	0	417.064	0	0	0.0002575	0	0.9491529	11.297	2.827	2.563	-0.374	2.855	-2.512	-2.158	-2.734	9906.038	0.602	5899.293	-1.239	9.882	-1.33	2	-0.171	3	100	0	0	0	0	0	6	0	6	4	6	0	0
591-93-5	-2.09	12	0	0	0	0	2	0	2	68.118	0.122	281.964	189.437	0	92.527	0	401.783	0	0	3.67e-05	0	0.9338963	9.525	2.55	1.873	-0.864	2.012	-2.639	-1.999	-3.043	9906.038	0.571	5899.293	-1.002	10.214	-1.093	1	-0.301	3	100	0	0	0	0	0	0	0	0	0	5	0	0
544-25-2	-2.15	11	0	0	0	0	0	0	2	92.14	0.281	292.524	209.629	0	82.895	0	433.942	0	0	0.0001817	0	0.9475991	12.004	3.026	2.812	-0.316	2.496	-2.303	-2.333	-2.775	9906.038	0.612	5899.293	-1.227	9.196	-0.206	1	-0.122	3	100	0	0	0	0	0	7	0	0	1	7	0	0
629-05-0	-3.66	10	0	0	0	0	5	0	2	110.199	0.795	378.743	319.67	0	59.074	0	575.227	0.5	0	0.0010979	0	0.8831746	14.22	3.868	3.998	-0.574	3.97	-3.875	-3.804	-3.704	9906.038	0.832	5899.293	-0.831	10.95	-2.003	1	-0.017	3	100	0	0	0	0	0	0	0	0	0	8	0	0
100-41-4	-2.77	8	0	0	0	0	1	0	2	106.167	0.337	325.04	129.923	0	195.117	0	492.913	0	0	0.0002308	0	0.9284134	14.794	4.258	3.903	0.585	3.148	-2.776	-2.947	-3.621	9906.038	0.452	5899.293	-0.736	9.6	-0.414	1	0.006	3	100	0	0	0	0	0	6	0	6	0	8	0	0
108-67-8	-3.4	7	0	0	0	0	0	0	2	120.194	0.004	358.784	263.623	0	95.161	0	553.886	0	0	0	0	0.9091003	16.921	4.023	4.48	0.518	3.382	-3.307	-3.582	-3.457	9906.038	0.72	5899.293	-1.184	9.383	-0.484	3	0.226	3	100	0	0	0	0	0	6	0	6	0	9	0	0
496-11-7	-3.04	7	0	0	0	0	0	0	2	118.178	0.638	333.252	159.847	0	173.405	0	510.254	0	0	0.0007982	0	0.9266517	15.922	4.278	4.301	0.874	3.148	-3.076	-3.127	-3.546	9906.038	0.512	5899.293	-0.909	9.359	-0.445	2	0.099	3	100	0	0	0	0	0	9	0	9	3	9	0	0
538-93-2	-4.12	6	0	0	0	0	2	0	2	134.221	0.267	361.914	178.43	0	183.484	0	582.897	0	0	0.0001223	0	0.9324409	17.642	5.193	4.858	-0.038	3.41	-3.339	-3.884	-3.5	9906.038	0.549	5899.293	-0.681	9.589	-0.405	1	0.225	3	100	0	0	0	0	0	6	0	6	0	10	0	0
1077-16-3	-5.21	6	0	0	0	0	5	0	2	162.274	0.36	454.516	259.468	0	195.049	0	732.034	0	0	0.0001771	0	0.8642444	21.794	6.258	6.093	0.013	5.231	-5.436	-5.436	-4.659	9906.038	0.712	5899.293	-0.352	9.602	-0.402	1	0.531	3	100	0	0	0	0	1	6	0	6	0	12	0	0
103-29-7	-4.62	6	0	0	0	0	3	0	1	182.265	0	446.598	60.162	0	386.435	0	728.933	0	0	0	0	0.8770826	24.782	7.664	7.546	2.341	5.1	-5.404	-5.404	-5.364	9906.038	0.312	5899.293	0.13	9.531	-0.279	2	0.607	3	100	0	0	0	0	1	12	0	12	0	14	0	0
1127-76-0	-4.17	6	0	0	0	0	1	0	1	156.227	0.399	383.522	118.048	0	265.474	0	616.793	0	0	0.0002582	0	0.9136951	20.423	5.944	5.966	1.48	4.082	-4.274	-4.236	-4.195	9906.038	0.428	5899.293	-0.488	8.744	0.437	1	0.366	3	100	0	0	0	0	0	10	0	10	0	12	0	0
575-41-7	-4.29	6	0	0	0	0	0	0	2	156.227	0.513	389.009	165.302	0	223.707	0	623.091	0	0	0.0004223	0	0.9069286	20.919	5.653	6.093	1.687	4.144	-4.383	-4.302	-4.105	9906.038	0.523	5899.293	-0.731	8.67	0.404	2	0.427	3	100	0	0	0	0	0	10	0	10	0	12	0	0
120-12-7	-6.35	7	0	0	0	0	0	0	1	178.233	0.001	402.537	0	0	402.537	0	652.69	0	0	0	0	0.9039911	23.811	7.198	7.387	3.312	4.461	-5.264	-5.663	-5.005	9906.038	0.192	5899.293	-0.101	8.166	1.084	0	0.513	3	100	0	0	0	0	0	14	0	14	0	14	0	0
781-43-1	-6.57	5	0	0	0	0	0	0	2	206.287	0.003	437.557	132.7	0	304.857	0	734.403	0	0	0	0	0.8996786	26.148	7.313	8.049	2.536	5.053	-5.653	-5.46	-4.609	9906.038	0.458	5899.293	-0.446	7.977	1.05	3	0.75	3	100	0	0	0	0	1	14	0	14	0	16	0	0
92-24-0	-8.6	7	0	0	0	0	0	0	1	228.293	0.002	471.512	0	0	471.512	0	790.664	0	0	0	0	0.8770022	29.991	8.895	9.618	4.426	5.731	-7.481	-7.66	-5.771	9906.038	0.192	5899.293	0.141	7.739	1.501	1	0.913	1	100	0	0	0	0	1	18	0	18	0	18	1	0
218-01-9	-8.06	7	0	0	0	0	0	0	1	228.293	0.003	459.013	0	0	459.013	0	773.769	0	0	0	0	0.8880017	29.196	8.71	9.345	4.109	5.42	-6.945	-7.416	-5.533	9906.038	0.192	5899.293	0.097	8.422	0.89	0	0.864	1	100	0	0	0	0	1	18	0	18	0	18	1	0
2642-98-0	-6.2	2	0	0	0	0	1	0	1	243.307	3.164	471.657	0	52.624	419.032	0	799.772	1.5	1	0.0125142	0.0025967	0.8834529	29.213	9.37	12.399	7.024	3.818	-4.126	-4.669	-5.416	3139.511	0.054	1703.723	-0.917	7.675	0.627	2	0.465	3	100	0	0	24.464	1	0	18	0	18	0	19	0	0.00503377
56-49-5	-7.92	5	0	0	0	0	0	0	2	268.357	1.098	518.556	165.713	0	352.843	0	901.036	0	0	0.0013382	0	0.8700225	33.275	9.114	10.598	3.516	6.259	-7.161	-7.195	-5.318	9906.038	0.524	5899.293	-0.277	8.131	0.886	3	1.234	1	100	0	0	0	0	1	20	0	20	2	21	1	0
74-95-3	-1.17	12	0	0	0	0	0	2	1	173.835	1.84	229.099	64.312	0	0	164.788	304.034	0	0	0.0111305	0	0.9544554	6.013	2.129	1.583	0.328	1.738	-1.056	-0.981	-2.269	9906.038	0.321	10000	-1.52	11.093	1.055	0	-0.499	3	100	0	0	0	0	0	0	0	0	0	3	0	0
56-23-5	-2.31	13	0	0	0	0	0	0	1	153.823	0	265.135	0	0	0	265.135	373.997	0	0	0	0	0.9468398	8.813	3.599	2.881	0.45	2.479	-1.975	-2.127	-2.392	9906.038	0.192	10000	-1.52	11.043	0.926	0	-0.296	3	100	0	0	0	0	0	0	0	0	0	5	0	0
107-06-2	-1.06	13	0	0	0	0	0	0	1	98.96	0	252.985	105.13	0	0	147.855	348.364	0	0	0	0	0.9464385	7.788	2.456	1.944	0.38	1.49	-1.305	-1.443	-2.399	9906.038	0.402	10000	-1.52	10.704	-0.375	0	-0.371	3	100	0	0	0	0	0	0	0	0	0	4	0	0
79-34-5	-1.74	12	0	0	0	0	0	0	1	167.85	0	292.016	41.163	0	0	250.854	427.829	0	0	0	0	0.9403103	10.968	4.051	3.547	0.51	2.6	-2.083	-2.27	-2.498	9906.038	0.274	10000	-1.52	10.781	0.347	0	-0.14	3	100	0	0	0	0	0	0	0	0	0	6	0	0
540-54-5	-1.47	12	0	0	0	0	0	0	2	78.541	2.672	259.767	185.839	0	0	73.928	362.119	0	0	0.0197095	0	0.9458349	8.338	2.095	2.036	0.37	2.04	-1.474	-1.586	-2.408	9906.038	0.564	10000	-1.52	10.43	-1.11	0	-0.331	3	100	0	0	0	0	0	0	0	0	0	4	0	0
75-30-9	-2.09	10	0	0	0	0	0	1	2	169.993	3.159	265.651	187.719	0	0	77.932	376.675	0	0	0.0264972	0	0.9495083	8.921	2.346	2.355	0.386	1.746	-1.516	-1.737	-2.349	9906.038	0.568	10000	-1.52	9.384	0.819	0	-0.289	3	100	0	0	0	0	0	0	0	0	0	4	0	0
78-75-1	-2.15	11	0	0	0	0	1	2	2	201.888	3.459	286.229	148.732	0	0	137.497	416.815	0	0	0.0287096	0	0.9427866	9.885	3.154	2.97	0.235	2.379	-1.92	-2.155	-2.458	9906.038	0.49	10000	-1.423	10.807	0.563	0	-0.214	3	100	0	0	0	0	0	0	0	0	0	5	0	0
109-65-9	-2.37	11	0	0	0	0	2	1	2	137.019	2.511	297.001	217.652	0	0	79.348	430.382	0	0	0.0146495	0	0.9282042	9.786	2.725	2.396	0.02	2.64	-2.534	-2.296	-2.694	9906.038	0.628	10000	-1.327	10.911	0.192	0	-0.218	3	100	0	0	0	0	0	0	0	0	0	5	0	0
7581-97-7	-2.7	11	0	0	0	0	1	2	2	127.013	3.601	298.554	190.529	0	0	108.025	446.409	0	0	0.0290448	0	0.9461594	11.069	3.327	3.245	0.255	2.501	-2.19	-2.463	-2.403	9906.038	0.573	10000	-1.423	10.465	-0.809	0	-0.129	3	100	0	0	0	0	0	0	0	0	0	6	0	0
107-82-4	-2.89	10	0	0	0	0	2	1	2	151.046	2.587	316.785	237.436	0	0	79.349	475.513	0	0	0.0140783	0	0.9300565	11.592	3.265	3.02	0.068	2.797	-2.744	-2.766	-2.664	9906.038	0.667	10000	-1.327	10.882	0.175	0	-0.087	3	100	0	0	0	0	0	0	0	0	0	6	0	0
111-83-1	-5.06	7	0	0	0	0	6	1	2	193.126	2.58	426.638	347.288	0	0	79.35	669.569	0	0	0.0099451	0	0.8675655	16.79	4.801	4.522	-0.55	4.766	-5.15	-4.786	-3.675	9906.038	0.887	10000	-0.943	10.913	0.196	0	0.307	3	100	0	0	0	0	0	0	0	0	0	9	0	0
629-04-9	-4.43	7	0	0	0	0	5	1	2	179.099	2.589	394.228	314.88	0	0	79.348	609.771	0	0	0.010992	0	0.8821216	15.039	4.27	3.989	-0.407	4.285	-4.201	-4.163	-3.439	9906.038	0.823	10000	-1.039	10.913	0.195	0	0.176	3	100	0	0	0	0	0	0	0	0	0	8	0	0
590-12-5	-1.32	11	0	0	0	0	0	0	1	185.846	0	251.097	47.585	0	38.575	164.937	343.5	0	0	0	0	0.9446588	7.961	2.765	2.151	0.643	1.636	-1.33	-1.392	-2.611	9906.038	0.287	10000	-1.384	10.396	1.022	0	-0.385	3	100	0	0	0	0	0	0	0	0	0	4	0	0
76-44-8	-6.32	5	0	0	0	0	0	1	1	373.32	2.142	450.702	25.465	0	59.029	366.208	789.719	0	0	0.0058073	0	0.9167636	26.014	8.838	9.556	1.334	5.741	-6.036	-6.036	-3.16	9906.038	0.243	10000	-1.312	9.902	0.384	2	0.911	3	100	0	0	0	0	1	10	0	10	6	17	1	0
87-68-3	-4.91	8	0	0	0	0	1	0	1	260.762	0.025	355.098	0	0	31.041	324.057	553.871	0	0	1.1e-06	0	0.9185225	15.666	5.951	5.531	0.678	3.975	-4.18	-4.18	-2.998	9906.038	0.192	10000	-1.314	9.112	1.044	0	0.183	3	100	0	0	0	0	0	0	0	0	0	10	0	0
108-86-1	-2.55	8	0	0	0	0	0	0	1	157.009	1.745	292.963	0	0	215.874	77.088	429.351	0	0	0.0070936	0	0.9394952	13.09	4.355	3.873	1.919	2.987	-2.553	-2.576	-3.541	9906.038	0.192	10000	-0.759	9.836	0.177	0	-0.136	3	100	0	0	0	0	0	6	0	6	0	7	0	0
694-80-4	-3.19	7	0	0	0	0	0	0	1	191.455	2.964	312.444	0	0	179.157	133.287	468.603	0	0	0.0187531	0	0.9338192	14.31	4.873	4.667	1.736	3.01	-2.713	-3.249	-3.457	9906.038	0.192	10000	-0.888	9.623	0.35	0	-0.022	3	100	0	0	0	0	0	6	0	6	0	8	0	0
108-36-1	-3.54	7	0	0	0	0	0	0	1	235.906	1.589	321.721	0	0	167.549	154.171	481.876	0	0	0.0052409	0	0.9239387	14.731	4.976	4.697	1.687	3.123	-2.957	-3.48	-3.562	9906.038	0.192	10000	-0.929	9.962	0.547	0	0.017	3	100	0	0	0	0	0	6	0	6	0	8	0	0
615-54-3	-4.5	7	0	0	0	0	0	0	1	314.802	1.172	345.201	0	0	130.439	214.762	528.704	0	0	0.0025998	0	0.9160112	16.25	5.579	5.418	1.512	4.329	-4.454	-4.272	-3.513	9906.038	0.192	10000	-1.06	9.955	0.757	0	0.153	3	100	0	0	0	0	0	6	0	6	0	9	0	0
608-93-5	-5.65	7	0	0	0	0	0	0	1	250.339	1.584	368.427	0	0	68.341	300.087	580.257	0	0	0.0043263	0	0.9131879	17.721	6.276	6.275	1.176	5.157	-5.395	-5.178	-3.263	9906.038	0.192	10000	-1.279	9.525	0.756	0	0.302	3	100	0	0	0	0	1	6	0	6	0	11	0	0
372-18-9	-2.0	11	0	0	0	0	0	0	1	114.094	2.119	282.1	0	0	188.423	93.677	408.876	0	0	0.0109814	0	0.9444006	12.009	2.833	3.595	1.712	2.831	-1.912	-2.311	-3.33	9906.038	0.192	10000	-0.856	10.155	0.289	0	-0.195	3	100	93.677	0	0	0	0	6	0	6	0	8	0	0
2051-62-9	-5.2	6	0	0	0	0	1	0	1	188.656	2.421	403.325	0	0	331.668	71.658	645.623	0	0	0.0090775	0	0.8956991	22.209	7.058	7.139	2.75	4.489	-6.109	-5.035	-4.801	9906.038	0.192	10000	-0.255	8.985	0.53	0	0.45	3	100	0	0	0	0	0	12	0	12	0	13	1	0
34883-43-7	-5.28	6	0	0	0	0	1	0	1	223.101	3.685	424.233	0	0	299.196	125.036	688.07	0	0	0.0197354	0	0.8884834	23.598	7.591	7.971	2.598	4.722	-6.521	-5.749	-4.763	9906.038	0.192	10000	-0.37	9.196	0.447	0	0.573	1	100	0	0	0	0	0	12	0	12	0	14	1	0
37680-65-2	-6.02	5	0	0	0	0	1	0	1	257.546	2.149	440.398	0	0	268.76	171.638	725.496	0	0	0.0063641	0	0.8866315	24.805	8.079	8.393	2.447	5.741	-6.494	-6.378	-4.648	9906.038	0.192	10000	-0.477	9.345	0.419	0	0.682	1	100	0	0	0	0	1	12	0	12	0	15	1	0
38444-86-9	-6.29	6	0	0	0	0	1	0	1	257.546	5.212	443.638	0	0	263.147	180.491	727.674	0	0	0.0373297	0	0.8819171	24.838	8.089	8.853	2.419	5.808	-6.508	-6.426	-4.698	9906.038	0.192	10000	-0.497	9.255	0.581	0	0.688	1	100	0	0	0	0	1	12	0	12	0	15	1	0
33284-53-6	-7.16	7	0	0	0	0	1	0	1	291.991	3.641	459.961	0	0	235.533	224.428	762.874	0	0	0.0173758	0	0.8778342	25.983	8.537	9.149	2.286	6.267	-7.521	-7.018	-4.632	9906.038	0.192	10000	-0.594	9.316	0.743	0	0.79	1	100	0	0	0	0	1	12	0	12	0	16	1	0
41464-41-9	-6.8	7	0	0	0	0	1	0	1	291.991	2.01	459.625	0	0	227.099	232.526	768.481	0	0	0.0052571	0	0.8827756	26.127	8.625	9.073	2.231	6.269	-7.564	-7.114	-4.512	9906.038	0.192	10000	-0.623	9.393	0.282	0	0.806	1	100	0	0	0	0	1	12	0	12	0	16	1	0
38380-02-8	-7.91	7	0	0	0	0	1	0	1	326.436	3.614	480.412	0	0	194.748	285.664	804.893	0	0	0.0162241	0	0.8710499	27.276	9.065	9.812	2.079	6.517	-7.902	-7.741	-4.547	9906.038	0.192	10000	-0.737	9.433	0.692	0	0.912	1	100	0	0	0	0	1	12	0	12	0	17	1	0
18259-05-7	-7.92	7	0	0	0	0	1	0	1	326.436	2.515	474.683	0	0	208.279	266.403	798.809	0	0	0.0079168	0	0.8771158	27.161	9	9.6	2.151	6.508	-7.879	-7.616	-4.514	9906.038	0.192	10000	-0.69	9.462	0.763	0	0.894	1	100	0	0	0	0	1	12	0	12	0	17	1	0
52712-04-6	-7.68	8	0	0	0	0	1	0	1	360.882	3.135	500.302	0	0	157.658	342.644	844.625	0	0	0.0116363	0	0.8637244	28.511	9.563	10.392	1.895	6.551	-8.041	-8.422	-4.489	9906.038	0.192	10000	-0.868	9.47	0.822	0	1.027	1	100	0	0	0	0	1	12	0	12	0	18	1	0
38380-07-3	-8.01	8	0	0	0	0	1	0	1	360.882	5.152	496.145	0	0	168.214	327.931	839.985	0	0	0.0316008	0	0.8677686	28.427	9.509	10.591	1.952	6.52	-8.008	-8.328	-4.474	9906.038	0.192	10000	-0.831	9.487	0.802	0	1.014	1	100	0	0	0	0	1	12	0	12	0	18	1	0
2136-99-4	-9.15	9	0	0	0	0	1	0	1	429.772	0.003	529.474	0	0	92.074	437.4	917.668	0	0	0	0	0.862536	30.808	10.486	11.413	1.552	7.594	-9.97	-9.657	-4.195	9906.038	0.192	10000	-1.099	9.469	0.691	0	1.24	1	100	0	0	0	0	1	12	0	12	0	20	1	0
72-54-8	-7.2	6	0	0	0	0	2	0	1	320.045	3.207	497.726	28.683	0	225.08	243.962	860.128	0	0	0.0119551	0	0.8787876	29.134	9.579	10.246	2.092	6.734	-6.582	-6.769	-4.567	9906.038	0.249	10000	-0.535	9.516	0.225	1	1.03	1	100	0	0	0	0	1	12	0	12	0	18	1	0
580-13-2	-4.4	6	0	0	0	0	0	0	1	207.069	1.99	361.487	0	0	284.668	76.819	565.915	0	0	0.0069996	0	0.9153204	19.212	6.094	6.08	2.552	3.617	-4.09	-4.552	-4.26	9906.038	0.192	10000	-0.517	9.029	0.685	0	0.261	3	100	0	0	0	0	0	10	0	10	0	11	0	0
6032-29-7	-0.29	9	0	0	0	0	3	0	1	88.149	1.947	306.78	264.568	42.211	0	0	453.405	1	1.7	0.0083624	0.0055414	0.9303857	10.065	2.983	4.562	3.222	1.418	-0.222	-0.424	-2.658	3941.055	0.058	2178.395	-2.009	11.097	-3.185	1	-0.592	3	100	0	0	21.107	1	0	0	0	0	0	6	0	0.0192854
75-84-3	-0.4	11	0	0	0	0	2	0	1	88.149	1.823	290.227	247.203	43.024	0	0	435.981	1	1.7	0.0076204	0.0058575	0.9580885	10.01	3.124	4.615	3.408	0.811	-0.097	-0.424	-2.21	3871.683	0.13	2136.978	-2.12	10.946	-3.136	1	-0.587	3	95.91	0	0	20.161	1	0	0	0	0	0	6	0	0.0192856
19550-30-2	-0.39	9	0	0	0	0	3	0	1	102.176	1.884	316.415	266.722	49.694	0	0	486.235	1	1.7	0.0073029	0.0053727	0.9450873	11.379	3.575	5.068	3.296	1.337	-0.748	-0.656	-2.421	3347.001	0.012	1825.748	-2.147	10.84	-3.098	1	-0.504	3	100	0	0	21.939	1	0	0	0	0	0	7	0	0.016638
1320-98-5	-1.14	8	0	0	0	0	4	0	0	102.176	1.91	332.111	275.129	56.982	0	0	504.793	1	1.7	0.0072272	0.0051188	0.9231906	11.479	3.586	5.067	3.163	1.461	-0.702	-0.656	-2.775	2854.58	-0.123	1537.225	-2.186	10.904	-3.046	1	-0.504	3	100	0	0	23.241	1	0	0	0	0	0	7	0	0.0166381
464-07-3	-0.62	10	0	0	0	0	2	0	1	102.176	1.997	308.732	271.803	36.928	0	0	478.372	1	1.7	0.0083358	0.0055064	0.9581366	11.706	3.552	5.188	3.411	1.006	-0.416	-0.656	-2.209	4422.907	0.175	2467.651	-2.008	10.901	-3.226	1	-0.479	3	100	0	0	19.327	1	0	0	0	0	0	7	0	0.016638
543-49-7	-1.55	7	0	0	0	0	5	0	0	116.203	1.943	371.597	329.385	42.212	0	0	572.998	1	1.7	0.0065901	0.0045749	0.8978319	13.567	3.976	5.633	2.937	2.45	-1.318	-0.905	-3.185	3941.016	-0.087	2178.372	-1.817	11.094	-3.161	1	-0.372	3	100	0	0	21.107	1	0	0	0	0	0	8	0	0.0146297
6305-71-1	-1.6	6	0	0	0	0	4	0	0	116.203	1.748	349.085	299.393	49.692	0	0	546.5	1	1.7	0.0055896	0.0048699	0.9260354	13.149	4.023	5.599	3.154	1.857	-0.85	-0.905	-2.729	3347.102	-0.064	1825.808	-2.051	10.937	-3.064	1	-0.394	3	100	0	0	21.938	1	0	0	0	0	0	8	0	0.0146296
600-36-2	-1.22	8	0	0	0	0	3	0	1	116.203	2.132	332.119	301.561	30.558	0	0	523.268	1	0.75	0.0086902	0.0022582	0.9455569	12.861	3.849	5	2.268	2.067	-1.142	-1.145	-2.413	5082.989	0.155	2868.014	-1.795	10.981	-3.202	1	-0.278	3	100	0	0	18.735	1	0	0	0	0	0	8	0	0.00645415
594-83-2	-0.72	8	0	0	0	0	2	0	1	116.203	1.902	323.722	292.066	31.656	0	0	514.389	1	0.75	0.0070352	0.0023168	0.9590775	13.148	3.914	5.139	2.476	1.546	-1.246	-1.145	-2.194	4962.556	0.214	2794.636	-1.911	11.078	-3.162	1	-0.259	3	100	0	0	18.493	1	0	0	0	0	0	8	0	0.00645421
598-06-1	-1.6	5	0	0	0	0	5	0	1	130.23	2.052	379.471	348.875	30.596	0	0	603.361	1	0.75	0.0069803	0.0019764	0.9099924	14.782	4.338	5.52	1.941	2.641	-1.386	-1.426	-2.988	5078.751	0.016	2865.429	-1.603	11.083	-3.181	1	-0.143	3	100	0	0	18.728	1	0	0	0	0	0	9	0	0.00575894
112-30-1	-3.63	5	0	0	0	0	9	0	0	158.283	1.95	474.377	417.394	56.983	0	0	758.542	1	1.7	0.0050147	0.0035836	0.8479324	18.424	5.689	7.142	2.402	2.891	-2.692	-1.703	-3.993	2854.503	-0.507	1537.179	-1.706	10.932	-2.992	1	-0.046	3	100	0	0	23.242	1	0	0	0	0	0	11	0	0.0107401
589-18-4	-1.2	3	0	0	0	0	2	0	1	122.166	1.87	339.871	138.849	54.513	146.508	0	518.277	1	1.7	0.0067501	0.0050019	0.9181059	14.702	4.696	6.472	4.602	1.772	-0.955	-1.374	-3.556	3012.666	0.012	1629.443	-1.816	9.469	-0.345	2	-0.385	3	100	0	0	23.131	1	0	6	0	6	0	9	0	0.0139155
120-80-9	0.62	6	0	0	0	0	2	0	-1	110.112	2.724	287.316	0	100.894	186.421	0	420.455	2	1.5	0.017647	0.0073832	0.9446811	11.169	4.73	7.075	6.33	0.798	0.715	-1.136	-3.316	1094.259	-0.311	545.298	-2.53	8.951	-0.27	2	-0.697	3	86.01	0	0	43.753	2	0	6	0	6	0	8	0	0.019265
108-39-4	-0.68	5	0	0	0	0	1	0	1	108.14	1.318	307.99	87.859	54.44	165.69	0	458.449	1	0.75	0.0037894	0.0024351	0.9335902	13.133	4.332	5.462	3.94	1.936	-0.776	-1.345	-3.397	3017.466	0.087	1632.25	-1.843	9.156	-0.329	2	-0.373	3	100	0	0	22.469	1	0	6	0	6	0	8	0	0.00693533
89-83-8	-2.22	3	0	0	0	0	2	0	1	150.22	1.757	386.358	246.401	43.046	96.911	0	617.32	1	0.75	0.0050034	0.0019412	0.907505	18.192	5.234	7.003	3.363	3.284	-2.307	-2.191	-3.491	3869.838	0.095	2135.878	-1.779	9.046	-0.336	3	0.024	3	100	0	0	20.342	1	0	6	0	6	0	11	0	0.00499267
135-19-3	-2.28	2	0	0	0	0	1	0	1	144.173	1.24	345.056	0	54.152	290.904	0	536.071	1	0.75	0.0028686	0.0021736	0.924891	17.436	5.98	7.141	4.879	2.695	-2.24	-2.308	-4.135	3036.51	0.081	1643.388	-1.397	8.729	0.495	1	-0.159	3	100	0	0	22.411	1	0	10	0	10	0	11	0	0.00520218
123-72-8	-0.01	8	0	0	0	0	2	0	0	72.107	3.579	271.375	195.404	75.972	0	0	385.715	0	2	0.0332173	0	0.9442913	7.998	2.373	3.118	2.418	0.734	-0.066	0.324	-2.433	1885.655	-0.125	981.956	-2.728	10.642	-0.838	1	-0.882	3	89.867	0	0	37.533	1	0	0	0	0	0	5	0	0
124-19-6	-3.17	3	0	0	0	0	7	0	0	142.241	3.648	433.418	357.446	75.972	0	0	684.691	0	2	0.019439	0	0.8668054	16.753	4.934	5.668	1.705	2.652	-2.29	-1.166	-3.687	1885.634	-0.532	981.944	-2.248	10.641	-0.833	1	-0.227	3	100	0	0	37.533	1	0	0	0	0	0	10	0	0
98-01-1	-0.1	7	0	0	0	0	1	0	0	96.085	4.394	258.187	19.907	82.612	155.668	0	374.245	0	2.5	0.0515922	0	0.9727512	9.668	3.754	4.584	4.203	0.024	0.304	-0.253	-2.715	1631.136	-0.079	839.512	-2.398	9.779	0.507	1	-1.007	3	84.586	0	0	46.895	2	0	5	0	5	0	7	0	0
108-94-1	-0.6	8	0	0	0	0	0	1	1	98.144	3.893	297.772	244.957	52.815	0	0	443.898	0	2	0.0341418	0	0.9450825	11.611	2.896	4.342	2.765	0.82	-0.631	-0.265	-2.421	3126.459	0.169	1696.069	-2.493	10.491	-0.903	2	-0.628	3	94.302	0	0	28.643	1	0	6	0	6	5	7	0	0
821-55-6	-2.58	3	0	0	0	0	6	1	0	142.241	3.511	430.735	385.75	44.984	0	0	680.466	0	2	0.0181122	0	0.8686121	17.226	4.684	5.699	1.708	2.489	-2.272	-1.166	-3.658	3709.476	-0.196	2040.373	-1.773	10.659	-0.873	1	-0.196	3	100	0	0	27.388	1	0	0	0	0	0	10	0	0
106-51-4	-0.99	9	0	0	0	0	0	0	-1	108.096	0.005	283.868	0	122.708	161.16	0	415.141	0	4	1e-07	0	0.9480819	11.999	4.232	5.705	6.273	-0.763	-0.024	0.127	-3.141	679.615	-0.347	325.871	-3.213	11.003	1.732	0	-1.247	2	73.172	0	0	59.5	2	0	6	0	6	0	8	0	0
119-61-9	-3.12	1	0	0	0	0	2	0	1	182.221	3.837	395.622	0	42.856	352.766	0	648.451	0	2	0.0227091	0	0.9158043	21.882	7.211	8.193	4.891	2.602	-2.58	-2.734	-4.577	3885.92	0.102	2145.473	-0.875	10	0.642	0	-0.119	3	100	0	0	26.347	1	0	12	0	12	0	14	0	0
110-15-6	-0.2	7	0	0	2	0	3	0	-2	118.089	0	290.95	77.559	213.391	0	0	423.318	2	4	0	0.0194427	0.93711	8.861	4.149	7.585	8.078	-0.575	-0.214	-0.489	1.065	6.019	-1.237	3.185	-5.164	11.487	-0.836	2	-1.199	2	37.529	0	0	100.936	4	0	0	0	0	0	8	1	0.0479033
334-48-5	-3.44	4	0	0	1	0	8	0	-1	172.267	2.091	473.201	366.508	106.694	0	0	758.371	1	2	0.0057632	0.0042265	0.8499113	19.059	6.049	7.822	3.253	2.934	-2.804	-1.882	-2.153	244.187	-0.903	137.084	-2.718	11.327	-1.042	1	-0.218	3	86.858	0	0	50.467	2	0	0	0	0	0	12	0	0.0116098
