__MOL_ID__	MTP	QikProp_#stars	QikProp_#amine	QikProp_#amidine	QikProp_#acid	QikProp_#amide	QikProp_#rotor	QikProp_#rtvFG	QikProp_CNS	QikProp_mol_MW	QikProp_dipole	QikProp_SASA	QikProp_FOSA	QikProp_FISA	QikProp_PISA	QikProp_WPSA	QikProp_volume	QikProp_donorHB	QikProp_accptHB	QikProp_dip^2/V	QikProp_ACxDN^.5/SA	QikProp_glob	QikProp_QPpolrz	QikProp_QPlogPC16	QikProp_QPlogPoct	QikProp_QPlogPw	QikProp_QPlogPo/w	QikProp_QPlogS	QikProp_CIQPlogS	QikProp_QPlogHERG	QikProp_QPPCaco	QikProp_QPlogBB	QikProp_QPPMDCK	QikProp_QPlogKp	QikProp_IP(eV)	QikProp_EA(eV)	QikProp_#metab	QikProp_QPlogKhsa	QikProp_HumanOralAbsorption	QikProp_PercentHumanOralAbsorption	QikProp_SAfluorine	QikProp_SAamideO	QikProp_PSA	QikProp_#NandO	QikProp_RuleOfFive	QikProp_#ringatoms	QikProp_#in34	QikProp_#in56	QikProp_#noncon	QikProp_#nonHatm	QikProp_RuleOfThree	QikProp_ACxDN^.5/SAxSASA/MW
O=C1N=NC(=O)c2cc3CCCc3cc12	310.0	1	0	0	0	0	0	0	-1	200.196	6.063	402.688	159.613	169.689	73.386	0	652.066	0	6	0.0563816	0	0.9030758	20.643	6.06	10.596	8.251	-0.461	-0.707	-1.126	-3.45	243.636	-0.824	107.52	-4.388	9.989	2.35	2	-1.094	2	66.963	0	0	84.99	4	0	13	0	13	3	15	0	0
S=C1NC2(c3ccccc3NC2=O)C=2CCCC=2C1C#N	311.0	1	0	0	0	0	1	0	0	295.358	12.688	504.516	145.873	133.343	154.388	70.912	890.227	1.25	5.25	0.1808265	0.0116343	0.8870691	30.305	9.424	17.376	9.697	2.216	-4.836	-4.835	-4.096	538.775	-0.453	620.136	-3.337	8.94	0.998	3	0.029	3	88.807	0	0	84.503	4	0	17	0	17	5	21	0	0.0198731
O=C(OCC)C(C#N)=Cc1ccc(N(C)C)cc1	311.0	0	0	0	0	0	6	1	-1	244.293	4.469	546.096	308.089	105.261	132.745	0	896.264	0	4.5	0.0222813	0	0.8232279	27.13	8.064	10.981	5.761	2.378	-4.233	-3.533	-5.025	994.734	-0.834	491.894	-2.416	8.219	0.995	1	-0.239	3	94.521	0	0	63.037	4	0	6	0	6	0	18	0	0
Clc1ccc(cc1)C=NNc1ccccc1	311.0	0	0	0	0	0	4	0	1	230.696	3.374	484.374	18.717	24.49	369.53	71.638	786.887	1	2.5	0.0144697	0.0051613	0.8509931	26.298	8.886	11.433	6.635	3.586	-3.846	-3.592	-5.705	5803.17	0.273	8169.849	-0.285	8.208	0.599	2	0.103	3	100	0	0	22.522	2	0	12	0	12	0	16	0	0.0108368
S=C(N)C(C#N)=Cc1ccc([N+](=O)[O-])cc1	311.0	1	0	0	0	0	5	1	-2	233.244	6.6	443.912	9.929	215.933	149.116	68.933	719.363	2	4.5	0.0605543	0.0143361	0.8746494	20.848	8.337	13.292	9.553	0.776	-3.389	-3.556	-4.271	88.758	-1.45	86.119	-4.494	9.178	2.359	2	-0.457	3	66.358	0	0	102.96	5	0	6	0	6	0	16	0	0.0272846
O=C(C)c1[nH0][nH0](c2cc3[nH0]([nH0]c(c3cc21)C(=O)C)c1ccccc1)c1ccccc1	311.0	1	0	0	0	0	2	0	0	394.432	9.261	671.369	171.852	105.252	394.265	0	1211.439	0	6	0.070791	0	0.8185997	44.809	12.997	19.261	10.201	4.01	-5.472	-6.105	-6.347	994.934	-0.604	492.001	-1.878	8.203	1.012	0	0.445	3	100	0	0	84.094	6	0	24	0	24	0	30	0	0
O=C1CC(C)(C)CC=2Nc3c4ccccc4ccc3C(c3ccc(O)cc3)C1=2	312.5	0	0	0	0	0	1	0	0	369.462	7.762	629.873	202.464	88.094	339.315	0	1150.385	2	3.25	0.052366	0.007297	0.842961	42.483	12.378	19.551	10.052	4.729	-6.215	-6.484	-5.691	1447.124	-0.323	737.629	-1.852	8.065	0.76	5	0.993	1	100	0	0	55.872	3	0	24	0	24	4	28	1	0.0124402
O=C(N(c1cc(ccc1C=CC(=O)O)C=CC(=O)O)C(=O)C)C	312.5	1	0	0	2	0	7	2	-2	317.298	10.517	569.606	166.63	304.877	98.099	0	983.362	2	7	0.1124866	0.0173795	0.8395881	29.642	10.607	18.327	12.111	1.509	-3.14	-3.278	-0.98	0.816	-2.742	0.368	-6.121	9.799	1.869	1	-0.635	1	34.204	0	0	152.454	7	0	6	0	6	0	23	1	0.0311993
O=C1CC(C)(C)CC=2Nc3ccc4ccccc4c3C(c3ccc(O)cc3)C1=2	314.0	0	0	0	0	0	1	0	0	369.462	7.686	620.344	201.557	94.414	324.373	0	1135.123	2	3.25	0.0520464	0.0074091	0.8483227	41.729	12.183	19.305	9.971	4.573	-6.046	-6.484	-5.533	1260.583	-0.371	635.413	-2.021	8.099	0.601	5	0.953	3	100	0	0	57.782	3	0	24	0	24	4	28	1	0.0124402
O=C1N(N=C(C)C1=NNc1ccc(cc1)C(=O)O)c1ccccc1	314.0	0	0	0	1	0	4	0	-2	322.323	1.409	593.914	87.098	169.439	337.378	0	1011.948	1	6.5	0.001963	0.0109443	0.8207549	34.998	11.352	16.72	11.581	2.666	-3.996	-4.211	-4.234	62.046	-1.354	31.178	-3.07	8.691	1.499	2	-0.224	3	74.642	0	0	110.47	7	0	17	0	17	0	24	0	0.020166
O=[N+]([O-])c1cccc(c1)c1ccc(cc1)C(=O)O	314.20001	0	0	0	1	0	3	0	-2	243.218	7.607	460.503	0	202.231	258.272	0	755.763	1	3	0.0765643	0.0065146	0.8713442	24.632	8.651	12.402	7.718	2.839	-3.451	-3.662	-3.038	30.321	-1.393	14.379	-4.049	9.801	1.448	1	-0.181	2	70.09	0	0	94.222	5	0	12	0	12	0	18	0	0.0123346
O=C1CC(C)(C)CC=2Nc3ccc4ccccc4c3C(c3ccccc3)C1=2	314.5	0	0	0	0	0	0	0	1	353.463	6.223	608.074	201.56	39.979	366.534	0	1112.512	1	2.5	0.0348068	0.0041113	0.8539096	41.869	11.67	17.102	7.875	5.371	-6.441	-6.567	-5.644	4137.848	0.198	2296.203	-0.965	8.094	0.599	5	1.172	1	100	0	0	35.317	2	1	24	0	24	4	27	1	0.0070728
Fc1ccccc1C=CC(=O)c1ccccc1	314.5	1	0	0	0	0	4	1	1	226.25	5.38	476.866	10.796	43.756	383.811	38.503	782.253	0	2	0.0370032	0	0.860994	26.249	8.15	9.982	4.876	3.668	-3.723	-3.669	-5.612	3810.322	0.023	3413.667	-0.59	9.542	1.026	0	0.184	3	100	38.503	0	26.385	1	0	12	0	12	0	17	0	0
S=C1SC(=Cc2cccc(c2)C=C2SC(=S)NC2=O)C(=O)N1	316.0	3	0	0	0	0	4	0	0	364.469	5.446	535.314	30.651	150.051	141.634	212.978	935.565	2	5	0.0316967	0.0132092	0.8641839	30.072	10.947	16.817	10.038	2.89	-4.538	-5.517	-4.405	374.085	-0.494	2508.843	-3.402	9.333	2.481	0	0.03	3	89.917	0	0	108.162	4	0	16	0	16	0	22	0	0.019401
O=C1N(N=C(c2ccc(NC(=O)C)cc2)C1=CC1C(=O)N(N=C1c1ccc(NC(=O)C)cc1)c1ccccc1)c1c	317.0	6	0	0	0	0	4	0	-2	596.644	13.89	985.684	190.042	185.337	610.305	0	1814.346	2	12	0.1063295	0.017217	0.7298621	69.716	21.743	35.038	21.37	4.884	-8.879	-8.437	-8.814	173.12	-1.997	74.318	-2.401	8.644	1.454	1	0.882	1	82.645	0	0	147.818	10	1	34	0	34	1	45	1	0.0284433
O=C(Nc1ccc(N=Nc2ccc([N+]([O-])=Nc3ccc(NC(=O)C)cc3)cc2)cc1)C	317.0	1	0	0	0	0	7	1	-2	416.438	8.088	775.137	190.047	164.774	420.316	0	1324.685	2	8.5	0.0493864	0.015508	0.7525381	46.379	15.365	23.675	15.322	3.238	-6.063	-5.349	-7.541	271.237	-1.798	120.745	-2.404	8.387	2.136	1	0.196	3	89.456	0	0	124.363	9	0	18	0	18	0	31	1	0.0288658
O=C1c2ccccc2C(=O)c2c(O)c3ccccc3cc12	321.0	0	0	0	0	0	1	0	0	274.275	3.747	486.607	0	115.846	370.761	0	830.684	0	3.75	0.0169029	0	0.8782338	29.989	9.41	12.263	7.673	2.521	-3.312	-4.237	-5.27	789.463	-0.498	383.158	-2.252	8.981	1.265	1	-0.016	3	93.561	0	0	69.747	3	0	18	0	18	0	21	0	0
O=C(N)C(C#N)=Cc1ccc(OC)cc1	321.0	0	0	0	0	0	5	1	-2	202.212	1.951	405.506	94.449	165.06	145.997	0	667.286	2	4.75	0.0057017	0.0165657	0.9107006	18.735	7.218	11.413	9.316	0.499	-2.453	-2.927	-3.673	269.545	-1.065	119.931	-3.567	9.125	1.11	2	-0.579	3	73.37	0	0	85.032	4	0	6	0	6	0	15	0	0.03322
O=C1N2c3ccccc3N(C)C2=C(C#N)c2cc([nH0]c(C)c12)C	321.0	0	0	0	0	0	1	0	0	302.335	5.55	557.013	239.949	92.704	224.359	0	955.316	0	5.5	0.0322483	0	0.8421669	33.578	9.279	14.242	8.413	2.47	-4.73	-4.961	-5.156	1308.541	-0.368	661.582	-2.342	8.294	1.006	2	-0.122	3	100	0	0	61.843	5	0	17	0	17	0	23	0	0
Clc1ccc(cc1)c1[nH0][nH0]c(S)[nH0]1N	321.5	0	1	0	0	0	2	2	1	226.683	4.812	405.306	0	99.922	154.083	151.301	652.25	2.8	4	0.0355057	0.0165141	0.8974107	20.136	7.792	13.58	10.075	1.034	-1.444	-1.79	-4.653	278.767	0.386	927.748	-4.689	9.073	0.914	1	-0.445	3	76.767	0	0	55.099	4	0	11	0	11	0	14	0	0.029527
Clc1ccc(cc1)C=C1C(=O)NN(c2ccccc2)C1=O	322.0	1	0	0	0	0	2	1	0	298.728	2.7	537.98	17.968	108.331	340.059	71.621	898.945	1	5	0.0081103	0.009294	0.8373136	31.785	10.356	15.027	10.037	2.759	-4.33	-4.321	-5.786	930.242	-0.411	1129.129	-2.126	8.81	1.267	0	0.024	3	96.232	0	0	65.66	4	0	17	0	17	0	21	0	0.0167376
Oc1[nH0]oc2[nH0]c3ccccc3[nH0]c21	322.5	0	0	0	0	0	1	0	-1	187.157	3.59	373.22	0	157.274	215.947	0	585.367	1	3.5	0.0220232	0.0093778	0.9067443	18.693	6.529	9.685	7.847	0.69	-1.83	-2.456	-4.071	319.501	-0.772	144.126	-3.561	9.564	1.574	1	-0.439	3	75.811	0	0	74.35	5	0	13	0	13	0	14	0	0.0187008
O=C1N(N)C(N)=C(C#N)C(c2cccc(O)c2)=C1C#N	324.0	0	0	0	0	0	6	1	-2	267.246	9.449	477.341	0	319.832	157.51	0	803.954	5	7.25	0.1110543	0.0339621	0.8759719	23.672	10.199	20.989	17.255	-1.013	-2.877	-3.563	-4.29	9.182	-2.577	3.108	-6.283	8.913	1.218	1	-0.693	2	38.25	0	0	151.683	7	0	12	0	12	0	20	1	0.0606613
Clc1cccc(Cl)c1C1Nc2[nH0]c([nH0][nH0]2C(N)=C1C#N)C(F)(F)F	324.0	1	0	0	0	0	2	0	-1	375.14	1.93	518.966	19.602	145.699	158.494	195.172	889.453	3	5	0.0041887	0.0166875	0.8618686	29.671	8.919	17.72	11.983	2.425	-5.422	-6.503	-4.523	411.374	-0.386	2220.935	-3.454	9.158	1.282	2	-0.053	3	87.936	129.695	0	83.815	6	0	15	0	15	1	24	0	0.0230854
S1C2=NC(=O)c3ccccc3N2N=C1C(=O)c1occc1	326.0	1	0	0	0	0	2	0	0	297.288	10.326	505.763	0	138.665	321.622	45.476	857.124	0	6.5	0.1243995	0	0.862807	29.935	9.722	15.39	10.044	1.312	-2.271	-3.45	-5.286	479.668	-0.687	396.829	-2.75	9.263	1.824	2	-0.717	3	82.611	0	0	90.553	6	0	18	0	18	0	21	0	0
O=C1CC(C)(C)CC=2Nc3ccc4ccccc4c3C(c3ccc(N(C)C)cc3)C1=2	328.0	2	0	0	0	0	1	0	1	396.531	5.656	680.739	350.854	38.356	291.529	0	1263.199	1	3.5	0.0253283	0.0051415	0.8301671	46.541	12.499	18.949	8.293	5.836	-7.234	-7.06	-5.67	4287.145	0.132	2385.882	-1.103	7.727	0.498	6	1.345	1	100	0	0	38.666	3	1	24	0	24	4	30	1	0.0088266
O=C(Nc1ccc(N=Nc2ccc([N+]([O-])=Nc3ccc(NC(=O)c4ccccc4)cc3)cc2)cc1)c1ccccc1	328.0	5	0	0	0	0	9	1	-2	540.58	9.203	947.91	0	135.065	812.845	0	1670.694	2	8.5	0.0506934	0.0126814	0.7183387	62.691	21.625	29.715	17.765	6.035	-8.729	-8.542	-9.966	518.889	-1.724	243.433	-0.281	8.387	2.111	1	0.993	1	84.96	0	0	116.951	9	2	30	0	30	0	41	1	0.0222369
Brc1ccc(cc1)c1oc(cc1)c1cc2[nH0+](c3ccccc3C2(C)C)c(c1)c1ccccc1.[Cl+3]([O-])(	328.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O=C1N(N)C(N)=C(C#N)C(c2ccc(N(C)C)cc2)=C1C#N	329.0	0	0	0	0	0	6	1	-2	294.315	8.409	540.735	149.407	267.407	123.921	0	926.738	4	7.5	0.0762984	0.02774	0.8501302	28.265	10.458	20.437	15.605	0.014	-3.727	-3.99	-4.548	28.846	-2.265	10.712	-5.435	8.097	1.047	1	-0.489	2	53.16	0	0	132.623	7	0	12	0	12	0	22	0	0.0509658
O=C(Nc1cc(NC(=O)C)c(C=Cc2ccccc2)c(NC(=O)C)c1C=Cc1ccccc1)C	330.0	1	0	0	0	0	9	0	-2	453.54	7.183	809.607	281.482	104.516	423.609	0	1475.08	3	7.5	0.0349777	0.0160453	0.7740479	51.145	16.498	25.853	15.056	4.851	-6.566	-6.389	-7.208	1011.064	-1.142	500.628	-1.089	8.226	0.648	1	0.653	1	100	0	0	97.024	6	0	18	0	18	0	34	1	0.0286422
S=C1NC(=O)C(=NNc2ccccc2[N+](=O)[O-])C(=O)N1	330.0	1	0	0	0	0	4	0	-2	293.256	7.131	453.349	0	204.187	168.367	80.795	770.134	2	5.5	0.0660376	0.0171571	0.8962788	23.706	9.147	15.035	10.837	0.904	-2.608	-3.708	-4.013	114.708	-1.174	131.972	-4.306	9.248	2.233	3	-0.413	3	69.099	0	0	148.344	9	0	12	0	12	0	20	0	0.0265234
S=C1NC(=O)C(=NNc2cccc([N+](=O)[O-])c2)C(=O)N1	330.0	1	0	0	0	0	4	0	-2	293.256	2.944	466.449	0	234.293	151.361	80.795	783.865	2	5.5	0.0110538	0.0166753	0.8814313	24.093	9.274	14.503	10.957	0.769	-2.765	-3.708	-4.172	59.443	-1.49	64.847	-4.92	9.359	2.288	3	-0.394	3	63.203	0	0	154.678	9	0	12	0	12	0	20	0	0.0265235
O=C(Nc1ccc(C#Cc2ccc(NC(=O)c3ccccc3)cc2)cc1)c1ccccc1	332.0	4	0	0	0	0	6	0	-1	416.478	5.942	801.857	0	82.54	719.316	0	1376.517	2	5	0.0256481	0.0088184	0.7463159	51.951	17.447	23.5	13.634	5.903	-7.896	-7.041	-9.067	1633.699	-0.786	840.938	0.069	8.424	0.597	0	1.035	1	100	0	0	66.696	4	1	24	0	24	0	32	1	0.0169783
O=[N+]([O-])c1ccc(cc1)C(=C(C#N)C#N)C(=O)Cc1ccccc1	333.0	1	0	0	0	0	8	1	-2	317.303	4.695	585.274	18.476	236.179	330.618	0	1001.445	0	6	0.0220118	0	0.8270988	31.944	11.455	14.409	9.128	1.659	-3.864	-4.748	-5.906	57.044	-2.22	22.385	-3.94	9.994	2.272	2	-0.419	3	68.092	0	0	116.714	6	0	12	0	12	0	24	0	0
S=C1N(N=C(N1N=Cc1ccccc1)C(F)(F)F)CN1CCN(CC1)CN1N=C(N(N=Cc2ccccc2)C1=S)C(F)(	333.0	6	2	0	0	0	10	0	2	654.653	0.065	1090.498	306.03	51.59	421.687	311.191	1914.507	0	14	2.2e-06	0	0.6837723	68.071	19.819	31.245	17.256	5.237	-6.841	-5.805	-10.112	199.743	0.786	5379.052	-4.15	8.859	1.42	2	0.006	1	72.868	231.084	0	86.572	10	2	28	0	28	4	44	1	0
Clc1ccc2Nc3ccccc3C(=Nc2c1)N1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc21	334.0	4	0	0	0	0	0	0	1	539.466	10.056	822.041	103.015	50.117	525.629	143.281	1507.698	2	4	0.0670733	0.0068815	0.7735369	59.204	17.922	26.688	12.533	7.704	-10.21	-10.058	-7.703	3316.225	0.357	10000	-0.592	8.044	0.615	4	1.854	1	100	0	0	59.893	6	2	36	0	30	4	38	1	0.0104861
O=C1Nc2cc(NC(=O)C)ccc2C1	335.0	0	0	0	0	0	1	0	-1	190.201	7.295	418.553	147.731	149.144	121.678	0	656.55	2	5	0.0810551	0.0168941	0.8728236	20.641	6.505	13.176	10.202	0.397	-2.254	-1.768	-4.17	381.567	-0.802	174.614	-3.744	8.791	0.126	1	-0.493	3	75.477	0	0	82.454	4	0	9	0	9	1	14	0	0.0371769
O=C(Nc1ccc(N=Nc2ccc(N=Nc3ccc(NC(=O)c4ccccc4)cc3)cc2)cc1)c1ccccc1	336.0	5	0	0	0	0	8	2	-2	524.581	7.526	956.054	0	116.337	839.717	0	1668.997	2	9	0.0339404	0.013313	0.7117373	63.522	21.757	29.986	18.553	5.97	-8.847	-8.02	-10.201	781.044	-1.45	378.743	0.063	8.265	1.725	2	0.924	1	87.755	0	0	108.05	8	2	30	0	30	0	40	1	0.0242631
O=C1C=CC(=O)C2CC=3CC=4CC5C(=O)C=CC(=O)C5CC=4CC=3CC12	337.5	2	0	0	0	0	0	0	-2	348.398	0.242	638.987	277.885	197.035	164.066	0	1114.941	0	8	5.25e-05	0	0.8137809	40.033	11.102	17.801	11.593	1.501	-4.137	-3.432	-5.328	134.095	-1.42	56.388	-4.573	9.575	1.104	10	-0.285	1	73.813	0	0	105.907	4	0	22	0	22	10	26	1	0
O=C1NC(=O)C(=Cc2cccc(c2)C=C2C(=O)NC(=O)NC2=O)C(=O)N1	340.0	2	0	0	0	0	4	0	-2	354.278	3.208	494.348	33.684	320.422	140.242	0	883.399	4	8	0.0116512	0.0323658	0.9006787	27.971	10.783	20.211	16.898	-0.655	-2.374	-4.249	-3.808	9.064	-2.311	3.065	-6.547	9.654	1.596	0	-0.463	2	40.245	0	0	210.653	10	0	18	0	18	0	26	1	0.0451622
S=C1NC(=O)C(=NNc2ccc(cc2)C(=O)O)C(=O)N1	340.0	1	0	0	1	0	4	0	-2	292.269	5.476	469.701	0	242.661	146.249	80.792	792.503	3	6.5	0.0378318	0.0239691	0.8817469	24.39	9.613	17.004	13.437	0.779	-2.607	-3.311	-2.335	12.541	-1.56	15.343	-5.093	9.256	2.142	1	-0.666	2	51.166	0	0	159.625	8	0	12	0	12	0	20	1	0.0385204
Clc1ccc(cc1)c1oc(cc1)c1cc2[nH0+](c3ccccc3C2(C)C)c(c1)c1ccccc1.[Cl+3]([O-])(	341.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O=C(OCC)C1=C2C=C3C(=NC(C)=C3C(=O)OCC)C=C2N=C1C	342.0	1	0	0	0	0	4	0	-1	326.351	4.485	639.76	424.459	112.718	102.583	0	1095.128	0	7	0.0183672	0	0.8031399	36.084	9.88	15.431	8.736	2.371	-4.024	-3.476	-5.207	845.262	-0.843	412.512	-2.851	8.986	3.564	2	-0.245	3	93.214	0	0	91.534	6	0	12	0	12	0	24	0	0
[Cl+3]([O-])([O-])([O-])[O-].O=[N+]([O-])c1ccc(cc1)c1oc(cc1)c1cc2[nH0+](c3c	347.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clc1ccc(c(Cl)c1)C1C=2C(=O)CC(C)(C)CC=2Nc2ccc3ccccc3c21	349.0	3	0	0	0	0	0	0	2	422.353	8.099	694.623	199.759	35.393	349.487	109.983	1245.461	1	2.5	0.0526605	0.0035991	0.8059398	47.027	13.528	19.506	7.975	6.647	-8.509	-8.001	-6.339	4573.662	0.47	10000	-0.941	8.176	0.656	4	1.536	1	100	0	0	35.317	2	1	24	0	24	4	29	1	0.00591926
O=[N+]([O-])c1cc(C#N)ccc1C=Cc1ccc(cc1)C=Cc1ccc(C#N)cc1[N+](=O)[O-]	350.0	3	0	0	0	0	10	0	-2	422.399	3.115	744.982	19.447	308.743	416.791	0	1288.216	0	5	0.0075336	0	0.7685617	42.96	15.456	17.786	9.166	3.616	-7.089	-7.803	-7.265	11.697	-3.524	4.038	-4.781	9.17	2.041	2	0.596	1	67.232	0	0	135.369	8	0	18	0	18	0	32	2	0
Clc1ccc(NN=C2C(=O)NC(=O)NC2=O)cc1	353.0	0	0	0	0	0	3	0	-1	266.643	3.002	425.396	0	192.049	161.67	71.678	712.363	2	5	0.0126515	0.0166223	0.9067881	21.972	8.451	13.357	10.366	0.784	-2.343	-3.374	-3.811	149.521	-0.999	156.659	-4.201	9.047	1.374	1	-0.427	3	70.458	0	0	130.542	7	0	12	0	12	0	18	0	0.0265188
O=C1OC(=O)C2C3C(C12)C1C=CC3C2C(=O)OC(=O)C21	356.0	3	0	0	0	0	0	2	-2	274.229	1.004	417.863	109.621	243.243	65	0	724.047	0	9	0.0013913	0	0.9332011	23.443	7.509	12.874	11.686	-1.972	0.577	-0.923	-2.923	48.891	-1.299	18.948	-5.773	11.168	0.296	6	-1.688	2	45.635	0	0	137.142	6	0	16	4	12	8	20	0	0
O=[N+]([O-])c1cccc2c1C(=O)C(=C1Nc3ccccc3C=C1)C2=O	360.0	0	0	0	0	0	1	0	-1	318.288	9.284	533.132	0	165.24	367.891	0	918.409	0	4.5	0.0938483	0	0.8570796	33.472	10.495	15.141	8.84	2.382	-3.801	-4.884	-5.599	268.488	-0.996	119.422	-3.173	8.552	1.475	2	0.038	3	84.369	0	0	101.348	6	0	19	0	19	0	24	0	0
O=[N+]([O-])C=1C=CC=2C(=NC(=C3C=CC(C=C3)=C3N=C4C=C([N+](=O)[O-])C=CC4=C3O)C	360.0	2	0	0	0	0	4	0	-2	428.36	5.333	679.269	0	306.584	372.686	0	1196.536	2	6.5	0.0237702	0.0135328	0.8024295	42.722	14.595	21.89	14.424	2.251	-5.584	-6.708	-6.506	12.262	-2.852	4.249	-5.473	7.128	5.185	5	0.4	2	59.608	0	0	156.327	10	0	24	0	24	0	32	1	0.0214595
O=C1c2ccc(C#N)cc2[N+]([O-])=C1c1ccc(cc1)C1=[N+]([O-])c2cc(C#N)ccc2C1=O	360.0	3	0	0	0	0	2	0	-2	418.367	0.05	664.251	0	303.446	360.805	0	1180.445	0	9	2.1e-06	0	0.8131987	43.249	13.869	20.262	14.26	0.936	-4.767	-6.222	-6.275	13.132	-2.616	4.576	-5.649	8.899	2.695	0	-0.448	2	52.439	0	0	149.085	8	0	24	0	24	0	32	1	0
O=[N+]([O-])CC=NNC(=O)N	360.0	2	0	0	0	1	4	0	-2	146.105	5.071	344.802	72.881	271.922	0	0	504.309	3	4	0.0509828	0.0200933	0.8886399	11.46	5.184	10.813	13.307	-1.879	0.737	-0.225	-1.96	11.103	-1.973	9.63	-6.147	9.949	0.507	2	-1.162	2	34.656	0	46.711	139.615	7	0	0	0	0	0	10	1	0.0474194
O=C1C(=C2Nc3ccccc3C=C2)C(=O)C(=C1C(=O)OC)C(=O)OC	362.5	0	0	0	0	0	2	0	-2	339.304	8.262	593.364	191.708	157.882	243.774	0	1017.401	0	7.5	0.0671013	0	0.8244642	35.606	10.444	16.784	10.825	1.473	-3.209	-3.699	-5.535	315.283	-1.106	142.071	-3.379	8.597	1.443	1	-0.52	3	80.292	0	0	123.79	7	0	15	0	15	0	25	0	0
Ic1ccc(Nc2[nH0]c(N)[nH0][nH0]c2c2ccccc2)cc1	389.0	1	0	0	0	0	4	0	-1	389.198	1.596	549.202	0	115.896	349.747	83.559	923.18	3	4	0.0027593	0.012615	0.8348802	31.563	11.252	17.287	11.689	2.956	-4.299	-6.38	-5.872	788.596	-0.581	1097.987	-2.039	8.546	0.882	0	0.051	3	96.102	0	0	67.388	5	0	18	0	18	0	21	0	0.0178012
O=C(OC(C)C)c1[nH0]cc2[nH]c3ccc(OCc4ccccc4)cc3c2c1COC	150.0	0	0	0	0	0	7	1	0	404.465	5.612	734.352	303.031	58.583	372.739	0	1294.345	1	5.45	0.0243358	0.0074215	0.7821569	44.711	13.612	19.179	9.709	5.146	-6.48	-6.398	-6.835	2756.494	-0.497	1480.212	-0.614	8.332	0.524	5	0.758	1	100	0	0	69.996	6	1	19	0	19	0	30	1	0.0134746
O=C(Nc1ccc(OCC(O)CNC(C)C)c(c1)C(=O)C)CCC	119.0	0	1	0	0	0	11	0	-2	336.43	6.394	709.063	494.96	129.409	84.694	0	1208.02	3	8.45	0.0338464	0.0206411	0.773623	35.937	11.721	20.455	13.172	1.713	-2.211	-2.059	-6.325	146.424	-1.142	68.605	-4.613	8.677	0.294	4	-0.262	3	75.733	0	0	100.919	6	0	6	0	6	0	24	0	0.0435034
BrC(CC)(CC)C(=O)NC(=O)NC(=O)C	109.0	1	0	0	0	1	3	1	0	279.133	11.161	457.508	298.672	103.597	0	55.239	751.085	0	2	0.1658398	0	0.8734244	21.978	6.263	10.073	4.293	2.089	-2.948	-3.432	-2.206	721.903	-0.387	1026.917	-3.141	10.101	0.982	0	-0.186	3	90.34	0	19.474	91.274	5	0	0	0	0	0	15	0	0
Clc1cccc(Cl)c1Nc1ccccc1CC(=O)OCC(=O)O	149.0	1	0	0	1	0	6	1	-1	354.189	0.828	561.501	58.026	150.757	269.908	82.81	980.949	2	4.5	0.0006991	0.0113338	0.8503137	31.829	11.325	16.204	9.999	3.511	-4.215	-5.255	-3.434	93.298	-0.985	137.714	-2.771	8.404	0.149	5	-0.032	3	82.758	0	0	96.052	5	0	12	0	12	0	23	0	0.0179676
[S+2]([O-])([O-])(c1ccc(NC(=O)C)cc1)c1ccc(NC(=O)C)cc1	289.0	1	0	0	0	0	6	0	-2	334.389	6.094	609.481	190.044	190.153	229.284	0	1035.175	4	5.5	0.0358784	0.0180481	0.8119839	33.611	11.636	20.355	13.991	1.924	-4.108	-4.325	-5.668	155.842	-1.721	66.334	-3.64	5.72	0.002	1	-0.059	3	77.453	0	0	116.678	6	0	12	0	12	0	23	0	0.0328957
[S+2]([O-])([O-])(c1ccc(N)cc1)c1ccc(NCC(=O)O)cc1	194.0	1	0	0	1	0	8	0	-2	308.351	2.119	543.639	36.362	264.999	242.278	0	924.983	5.5	4.5	0.0048556	0.0194126	0.844521	28.041	11.577	20.036	15.201	1.315	-2.592	-3.96	-3.396	7.7	-2.396	3.269	-4.782	5.482	-0.381	5	-0.576	2	37.555	0	0	132.23	6	1	12	0	12	0	21	1	0.0342254
